longitude,count
-86.02504,1
15.84357,1
4.80556,1
5.56831,1
12.29216,1
19.69124,1
4.8345,1
113.550003,1
-68.149994,1
102.27607,1
-73.671799,1
-84.155846,1
-73.68734,1
-105.057419,1
-105.154198,1
-82.533363,1
-105.971703,1
0.6838,1
-86.254181,1
22.763611,1
-91.714973,1
-94.531898,1
-111.948769,1
-73.942894,1
-87.397072,1
-116.553253,1
54.434566,1
23.71278,1
25.940805,1
-106.083328,1
29.087601,1
24.401939,1
-80.659508,1
-91.771271,1
-75.749657,1
-96.571671,1
-111.89994,1
-122.366081,1
-79.864273,1
-118.602119,1
-123.645782,1
-89.744293,1
30.66806,1
-78.394737,1
-91.484619,1
-90.904442,1
-118.261673,1
-73.973579,1
-80.655899,1
101.416138,1
34.878399,1
15.4,1
10.4475,1
89.183327,1
18.38456,1
17.45969,1
17.949924,1
75.133331,1
-84.561317,1
-77.046921,1
-122.459435,1
-95.883324,1
-92.173424,1
-87.6436,1
-76.727791,1
-77.441963,1
-80.06575,1
-118.396744,1
2.67502,1
-97.115067,1
-75.233994,1
41.67382,1
40.125278,1
40.12056,1
-93.234947,1
-73.997887,1
-122.007523,1
18.67996,1
21.87851,1
22.566669,1
-8.86822,1
47.383331,1
-62.272217,1
9.6561,1
2.76845,1
109.216667,1
101.202728,1
-121.286903,1
-94.53978,1
-122.27195,1
9.12074,1
-6.596638,1
-84.301849,1
-77.866386,1
-80.162476,1
-82.683022,1
-73.170959,1
-71.054779,1
-89.683678,1
-93.998894,1
-72.167,1
-122.208435,1
4.49218,1
-85.974998,1
-85.824127,1
-84.581413,1
18.96641,1
11.79684,1
-85.306351,1
-86.889122,1
137.015244,1
137.150055,1
18.092159,1
-104.894165,1
-0.13304,1
-100.773903,1
-91.643974,1
-4.54547,1
13.50357,1
-16.25462,1
3.13291,1
18.17202,1
13.15269,1
8.477135,1
16.507706,1
9.48563,1
-3.933344,1
0.616571,1
-104.23333,1
-100.083473,1
16.23333,1
-123.115837,1
4.493052,1
31.380823,1
21.411409,1
105.86026,1
43.618889,1
27.299999,1
-74.742943,1
1.432504,1
10.32066,1
29.233231,1
2.91183,1
11.44664,1
14.20493,1
2.54936,1
3.07926,1
0.475572,1
-16.816179,1
-2.8476,1
12.08222,1
11.333447,1
18.379379,1
28.254789,1
56.19643,1
33.99099,1
5.725,1
12.60278,1
2.18417,1
-0.33448,1
15.99255,1
27.94589,1
10.06069,1
10.12599,1
9.39683,1
28.063057,1
12.55795,1
-122.612312,1
-0.36493,1
129.867096,1
26.036449,1
105.294167,1
98.588097,1
11.81841,1
13.9259,1
2.03305,1
101.25,1
21.8494,1
-43.41703,1
5.233254,1
5.28236,1
5.30974,1
2.74135,1
-123.3629,1
34.976521,1
6.501465,1
9.06434,1
14.23549,1
-95.457199,1
-122.938171,1
-119.812195,1
21.1175,1
-81.535675,1
-117.90554,1
11.39196,1
-5.45403,1
15.46769,1
15.237803,1
1.826489,1
-5.68333,1
11.89349,1
-7.85,1
100.818703,1
36.496571,1
22.299999,1
17.880619,1
10.66667,1
12.75293,1
7.34248,1
7.29577,1
7.91403,1
13.32501,1
114.01667,1
106.75,1
110.699997,1
10.900525,1
8.49358,1
9.26725,1
11.2451,1
9.95816,1
11.05928,1
9.981626,1
-82.674332,1
9.152075,1
7.27127,1
10.11086,1
38.097515,1
44.950901,1
18.74559,1
105.666672,1
130.084198,1
54.880642,1
89.716667,1
100.362511,1
9.24598,1
9.16355,1
-48.638062,1
-73.498734,1
-58.625912,1
9.35884,1
9.118378,1
8.32704,1
9.47629,1
12.57445,1
9.7529,1
12.10694,1
13.32282,1
10.305559,1
9.28762,1
9.39065,1
105.913895,1
125.543671,1
98.566673,1
9.49699,1
13.28702,1
8.81625,1
14.807543,1
6.94406,1
13.12139,1
9.16311,1
12.80295,1
8.91229,1
12.22341,1
9.70891,1
8.39833,1
9.08054,1
12.15011,1
8.285763,1
10.44386,1
8.20714,1
10.28262,1
11.48123,1
7.81523,1
32.553711,1
10.680253,1
14.33879,1
4.49306,1
9.51441,1
-76.522369,1
13.28464,1
-79.513214,1
18.676458,1
8.91418,1
9.35837,1
10.58333,1
8.484074,1
8.46969,1
9.12475,1
7.92737,1
8.62669,1
9.15389,1
8.29391,1
9.04218,1
8.06826,1
9.19581,1
8.33826,1
11.73696,1
9.66313,1
45.042198,1
83.182503,1
14.64017,1
12.5,1
10.167004,1
8.112311,1
11.64293,1
7.2225,1
9.63434,1
10.84778,1
10.37615,1
8.68132,1
8.2672,1
6.65224,1
8.0868,1
8.23674,1
9.41184,1
8.03958,1
7.01667,1
9.86667,1
7.11639,1
13.33165,1
9.42078,1
10.16667,1
13.04051,1
13.44898,1
9.07917,1
7.68333,1
11.912856,1
13.52001,1
-93.298256,1
17.38306,1
10.41667,1
10.63164,1
11.1,1
11.6,1
13.4,1
14.06185,1
12.1369,1
37.958061,1
-111.381813,1
8.51649,1
10.85834,1
9.77361,1
11.03988,1
11.55639,1
11.906944,1
12.49761,1
-3.41,1
21.4,1
28.466669,1
7.29097,1
6.6863,1
14.4446,1
-124.099838,1
26.83333,1
12.21476,1
11.19811,1
6.86418,1
11.58333,1
10.33333,1
13.07691,1
7.89442,1
10.3262,1
9.80272,1
9.797855,1
12.53051,1
9.93367,1
6.984434,1
9.18025,1
6.24882,1
30.615339,1
-99.23333,1
37.323563,1
171.649994,1
13.72944,1
111.816673,1
173.68132,1
14.01043,1
101.823082,1
5.46389,1
137.932999,1
-84.019913,1
14.56065,1
-93.470474,1
-73.446533,1
-98.144768,1
5.3192,1
-0.02375,1
3.0235,1
2.31394,1
6.63981,1
2.82666,1
-1.40552,1
10.75655,1
9.63501,1
109.902496,1
116.0466,1
-1.40019,1
-0.58125,1
6.91667,1
-4.01667,1
126.716667,1
2.38487,1
6.09295,1
-2.04972,1
-6.21667,1
0.45971,1
-79.064171,1
0.03056,1
-84.398399,1
18.410027,1
0.76715,1
-0.88333,1
0.16667,1
0.91963,1
-5.66895,1
3.159,1
-2.03333,1
10.760155,1
31.05389,1
4.70972,1
17.64757,1
13.71542,1
9.73704,1
7.845442,1
9.17702,1
12.61516,1
-0.73963,1
7.50435,1
-2.44161,1
6.43966,1
-3.13179,1
9.15,1
1.43333,1
-3.68333,1
-2.08333,1
-78.8871,1
-84.539673,1
-92.411293,1
42.720829,1
-83.566597,1
-117.806732,1
0.40418,1
6.64896,1
7.51474,1
4.11472,1
6.97312,1
-1.86667,1
-63.418209,1
16.564131,1
11.41667,1
11.92856,1
9.01359,1
8.65345,1
10.98022,1
9.27082,1
-4.48993,1
-3.78713,1
5.89745,1
-3.01479,1
-0.27321,1
2.29025,1
0.41667,1
-2.86513,1
6.08661,1
9.19362,1
-79.952843,1
13.42343,1
10.20125,1
12.27525,1
8.85464,1
2.36792,1
0.91581,1
1.81823,1
-0.12291,1
3.11667,1
2.30878,1
-0.29011,1
2.148,1
-3.98709,1
128.988907,1
7.05,1
0.15868,1
2.13925,1
0.33358,1
1.257762,1
5.58456,1
1.74628,1
4.77189,1
5.16667,1
-0.25,1
0.31732,1
6.1062,1
3.25976,1
5.225,1
-0.09446,1
4.26843,1
2.41874,1
-0.69094,1
1.75159,1
4.26021,1
-0.43872,1
1.0425,1
-0.80928,1
-1.3678,1
5.49574,1
4.80892,1
-1.12902,1
-4.099895,1
-2.87464,1
-0.85869,1
13.30026,1
9.297972,1
11.05516,1
104.776718,1
120.959999,1
104.25,1
114.348328,1
100.083336,1
12.66836,1
7.482185,1
9.27685,1
7.11232,1
-6.6493,1
-0.9518,1
-0.32719,1
-2.54713,1
1.04582,1
4.52637,1
3.01959,1
-0.08497,1
0.98266,1
-4.31698,1
-94.382172,1
-98.202263,1
-1.65306,1
5.51642,1
5.87763,1
7.2519,1
0.37893,1
-4.7243,1
-0.6747,1
-79.425812,1
-3.87907,1
6.57497,1
4.21964,1
1.1542,1
2.249833,1
5.93333,1
4.900068,1
-2.74169,1
0.34254,1
4.70198,1
-5.23333,1
7.13338,1
-70.7658,1
19.934811,1
19.525961,1
144.28035,1
5.00613,1
4.68096,1
0.06583,1
-3.57326,1
-2.75208,1
1.13176,1
-7.3,1
-0.33781,1
1.26951,1
1.90972,1
1.44796,1
-1.71389,1
74.76667,1
50.611931,1
103.771004,1
27.197941,1
18.849581,1
14.434554,1
8.673539,1
10.00588,1
-111.909309,1
-71.395065,1
-81.374138,1
109.609169,1
93.449997,1
102.641388,1
109.18528,1
104.916527,1
72.150002,1
38.084801,1
11.540926,1
14.788088,1
48.514561,1
-58.115669,1
5.48611,1
-1.90764,1
111.116669,1
25.86989,1
101.606712,1
-84.311333,1
-122.6073,1
-96.770218,1
10.80395,1
-83.377159,1
118.73333,1
115.077606,1
94.416672,1
109.524002,1
-5.275214,1
39.387699,1
19.700029,1
65.333328,1
14.97902,1
-86.249664,1
23.938061,1
58.356998,1
22.063391,1
26.72291,1
16.827499,1
77.083328,1
7.18074,1
-83.030197,1
105.116669,1
22.950001,1
43.497299,1
18.926531,1
-84.051147,1
130.850006,1
107.51667,1
112.583336,1
108.354698,1
114.199997,1
122.265282,1
-71.570038,1
-88.81839,1
106.812218,1
44.445129,1
11.18411,1
75.166672,1
-101.466667,1
105.933327,1
104.626282,1
122.816673,1
-73.058601,1
120.225281,1
102.004173,1
120.543159,1
108.650002,1
112.73333,1
121.174004,1
123.841087,1
112.422501,1
117.866669,1
1.666049,1
-77.382874,1
-62.616669,1
175.149994,1
19.965931,1
10.27806,1
89.480278,1
-1.64318,1
17.57139,1
-4.7667,1
-68.93354,1
127.490471,1
24.799999,1
18.465155,1
-51.458408,1
-50.43277,1
20.809349,1
-1.34029,1
174.083328,1
-16.73012,1
105.430832,1
-79.395767,1
-73.977234,1
-96.790794,1
-81.867393,1
-89.216736,1
-82.434952,1
-2.58047,1
3.5438,1
-75.78598,1
102.909439,1
16.565399,1
22.36904,1
26.9,1
170.503616,1
15.03344,1
98.300003,1
109.583336,1
1.11667,1
128.084503,1
127.949997,1
-75.699265,1
139.650894,1
-7.40266,1
27.699699,1
38.793919,1
8.57146,1
16.62155,1
106.383331,1
-97.099998,1
91.836182,1
120.983284,1
9.16775,1
120.538887,1
-79.416222,1
117.751938,1
-39.37167,1
10.18645,1
10.13375,1
17.873489,1
-113.499321,1
25.41667,1
79.79528,1
-83.799919,1
-96.524788,1
125.13546,1
97.23333,1
111.783333,1
-1.28334,1
4.835763,1
77.216667,1
72.933327,1
-79.592918,1
79.446861,1
-5.0826,1
8.4502,1
-42.802223,1
8.635123,1
-97.113678,1
8.6295,1
50.87376,1
99.128983,1
8.20778,1
14.404611,1
18.119129,1
138.621536,1
24.118372,1
-41.09222,1
-74.199028,1
22.74839,1
47.064823,1
9.472148,1
32.589195,1
33.36655,1
8.44436,1
-52.89389,1
-122.752617,1
-42.34111,1
-35.853329,1
8.17503,1
85.207222,1
-37.119999,1
12.201212,1
-70.534546,1
-74.339066,1
-9.10149,1
110.250557,1
42.200279,1
15.79045,1
-2.33701,1
-70.143059,1
-80.904457,1
-70.598785,1
2.63772,1
4.21389,1
-5.31979,1
33.629314,1
106.416672,1
19.622181,1
1.62805,1
37.825562,1
-7.35,1
138.117004,1
37.383221,1
-49.64917,1
-42.531166,1
-75.605827,1
-45.834999,1
-54.647797,1
-48.845558,1
53.797821,1
-62.166672,1
35.54052,1
9.704375,1
-71.156441,1
135.600815,1
31.58247,1
-118.787643,1
23.66667,1
-95.861153,1
-3.517821,1
-0.64167,1
-77.401833,1
44.801331,1
17.38986,1
15.65904,1
10.74668,1
106.066673,1
-1.13716,1
9.29836,1
19.210369,1
78.136658,1
36.716091,1
-0.61408,1
-83.020042,1
-35.85722,1
-73.560646,1
-47.459721,1
-113.713379,1
15.31389,1
11.2844,1
60.862793,1
16.92581,1
-72.619049,1
-44.404171,1
-113.810333,1
-123.1017,1
-38.510906,1
-122.625328,1
-123.093742,1
-73.622505,1
-79.259506,1
128.336304,1
36.961731,1
24.80743,1
-39.578331,1
15.86168,1
-79.816673,1
91.275002,1
61.357399,1
4.49495,1
19.45615,1
-45.703331,1
35.028889,1
12.18583,1
-7.040423,1
75.566673,1
30.748791,1
10.86667,1
-10.17299,1
-60.183563,1
1.53414,1
7.59102,1
14.08333,1
-79.301468,1
17.8309,1
-114.075989,1
39.536819,1
-76.682716,1
4.63031,1
6.87172,1
-79.372787,1
-49.72694,1
-79.819046,1
-40.500824,1
-76.24939,1
-51.076111,1
91.979767,1
-47.384171,1
2.97391,1
-58.871159,1
113.703171,1
23.433889,1
14.41148,1
13.53524,1
14.65427,1
-3.4982,1
104.98333,1
102.099243,1
-8.07265,1
17.483891,1
-102.984222,1
18.95512,1
-100.133331,1
-79.376526,1
-78.631493,1
153.103043,1
-2.8858,1
10.76162,1
-123.117432,1
-48.281944,1
-51.666672,1
-123.367508,1
-45.41328,1
-47.625832,1
-42.46917,1
-78.633331,1
-95.810173,1
-44.730831,1
-89.643585,1
-3.00731,1
60.795006,1
10.69914,1
134.232834,1
139.983002,1
19.683331,1
-113.981483,1
21.299999,1
14.15242,1
10.518662,1
99.007446,1
-122.813019,1
13.0033,1
32.756939,1
-80.063225,1
34.346909,1
15.77916,1
80.217003,1
19.52762,1
18.92399,1
30.806709,1
108.050003,1
11.71582,1
24.75,1
29.86791,1
-104.8853,1
77.449997,1
15.83333,1
-49.369789,1
151.256348,1
29.468849,1
148.617523,1
12.480719,1
14.7275,1
16.4,1
142.162506,1
32.649055,1
146.541504,1
45.174683,1
-25.66667,1
53.060127,1
25.729639,1
2.418213,1
-0.47432,1
106.73333,1
-44.576492,1
151.216675,1
-66.046829,1
-43.41806,1
-49.870552,1
-40.833889,1
30.297958,1
27.288891,1
-123.198723,1
-119.620689,1
-97.944962,1
4.16682,1
76.750908,1
-110.300003,1
9.521713,1
-38.324169,1
-120.510757,1
13.20247,1
-6.57109,1
-76.570389,1
12.35861,1
-73.444244,1
15.63333,1
-79.466331,1
22.053341,1
9.98957,1
-42.644512,1
-39.542191,1
-79.883331,1
-73.685158,1
-87.09996,1
-81.277519,1
-85.633163,1
-38.483303,1
4.291622,1
14.90553,1
48.875301,1
-68.33007,1
11.16667,1
16.387501,1
-52.722221,1
50.004902,1
16.84889,1
28.69663,1
-70.050003,1
-119.485649,1
-70.744438,1
100.360138,1
110.716667,1
-74.186821,1
108.371399,1
4.53494,1
26.922865,1
20.25836,1
16.0488,1
176.985443,1
24.23,1
-21.700001,1
25.143377,1
-117.566437,1
-84.551926,1
-121.837563,1
152.920288,1
-49.124722,1
22.696211,1
-48.029446,1
-80.264015,1
-80.989075,1
-72.543991,1
-16.76667,1
-71.79908,1
107.916672,1
-78.284439,1
-117.185883,1
-82.101189,1
6.13611,1
112.282799,1
70.216667,1
-97.849983,1
57.36306,1
151.199402,1
18.962959,1
86.728523,1
-6.950898,1
12.627065,1
50.607498,1
28.137779,1
-79.309097,1
11.98333,1
-56.00444,1
-72.480705,1
-73.581528,1
-55.649166,1
-49.379532,1
-75.082603,1
-36.586391,1
-40.333328,1
-74.249237,1
19.338341,1
-75.527313,1
-84.071045,1
-112.468536,1
89.140198,1
0.81094,1
22.155371,1
-113.478065,1
10.25647,1
19.28528,1
-79.591331,1
18.739519,1
108.33535,1
21.2131,1
-113.369186,1
-58.075562,1
-53.05722,1
18.958326,1
-70.866669,1
47.334572,1
-8.44442,1
150.666672,1
8.05002,1
-73.564919,1
147.328064,1
26.5,1
70.972351,1
-51.93861,1
28.359209,1
1.72511,1
2.912597,1
-97.933327,1
-123.25663,1
-66.157181,1
19.81889,1
-113.918739,1
14.89881,1
13.9965,1
-42.20417,1
11.61484,1
-41.466942,1
17.66667,1
151.000092,1
8.37532,1
43.463058,1
-64.824966,1
18.083652,1
-1.89651,1
20.80793,1
72.603493,1
14.1,1
6.74046,1
35.485554,1
98.666916,1
-76.383522,1
-99.156967,1
14.50487,1
31.74757,1
12.108566,1
-79.378487,1
-79.453835,1
-111.459061,1
11.4817,1
16.7265,1
153.532227,1
13.40631,1
2.19933,1
139.282471,1
21.100531,1
3.209513,1
30.34938,1
129.733063,1
55.173969,1
-53.759171,1
30.34046,1
9.75257,1
39.270412,1
7.6243,1
-79.342911,1
10.63125,1
11.03868,1
11.08864,1
37.740849,1
174.720184,1
18.44982,1
32.394249,1
172.633347,1
20.799999,1
-38.966671,1
39.36655,1
37.343712,1
-74.615952,1
41.2971,1
9.40996,1
8.81063,1
16.605961,1
25.604687,1
11.06707,1
30.112089,1
-123.070236,1
37.082458,1
-79.696426,1
100.442291,1
-101.933327,1
16.18306,1
-8.40924,1
80.449997,1
26.194719,1
22.467888,1
-75.397636,1
24.289825,1
-123.156563,1
-72.537857,1
19.4848,1
-79.697701,1
18.42321,1
139.867004,1
20.93,1
-47.437778,1
140.466995,1
67.866669,1
18.63213,1
-5.92088,1
37.349998,1
9.53333,1
51.537781,1
45.036751,1
34.28648,1
-124.31945,1
-8.86179,1
-42.343075,1
-6.08845,1
57.078712,1
14.05103,1
175.616257,1
-113.458412,1
-79.376076,1
107.092003,1
24.52895,1
-97.14064,1
12.05727,1
15.89709,1
23.200001,1
12.9443,1
76.550003,1
16.1,1
-5.45042,1
5.987007,1
83.373894,1
56.51572,1
60.083889,1
9.733127,1
-71.268105,1
-53.014759,1
-63.596081,1
-39.014721,1
-41.94944,1
-111.285072,1
114.614594,1
-122.969429,1
151.072189,1
-79.280449,1
-51.162781,1
16.0109,1
-100.683327,1
76.400002,1
10.31761,1
10.85861,1
-84.116753,1
32.020489,1
-73.365852,1
7.49697,1
15.54778,1
1.250024,1
106.345284,1
-71.06369,1
-72.623543,1
-79.256004,1
41.319172,1
18.501909,1
49.720139,1
9.6,1
17.450899,1
55.291542,1
6.168116,1
50.5975,1
37.742668,1
-113.443916,1
79.666672,1
7.945876,1
105.218063,1
69.172333,1
52.309422,1
75.450668,1
121.123596,1
26.116671,1
-93.116867,1
-79.606079,1
-122.753014,1
77.333328,1
-86.782211,1
143.516663,1
29.27067,1
172.016663,1
9.78594,1
-3.81338,1
144.983047,1
42.944351,1
24.966669,1
10.92618,1
23.549999,1
-97.73333,1
-73.606888,1
-75.556175,1
10.63699,1
13.01206,1
13.55068,1
176.916672,1
-7.31088,1
-17.76421,1
-72.315224,1
-73.56852,1
-72.666672,1
9.873839,1
89.083328,1
86.183327,1
152.647186,1
39.87056,1
-2.100216,1
5.5969,1
-99.816673,1
-79.841667,1
-73.806511,1
20.253469,1
-50.78046,1
13.2,1
-9.16621,1
-8.9775,1
-35.762779,1
151.099304,1
115.800003,1
-64.294479,1
-79.682922,1
-100.650002,1
4.07129,1
-98.566673,1
7.457896,1
-63.596668,1
-50.575829,1
-122.96946,1
-45.461708,1
16.439226,1
149.580597,1
145.866669,1
150.937088,1
145.035858,1
53.775661,1
-70.995987,1
145.766113,1
131.25,1
115.768654,1
39.725983,1
-60.943321,1
15.55,1
-49.209999,1
28.16667,1
14.11667,1
-40.326389,1
12.68389,1
26.227356,1
121.097221,1
-56.223831,1
10.50295,1
77.949997,1
-119.552612,1
152.683334,1
61.890499,1
16.615561,1
-4.67933,1
18.39325,1
78.099998,1
8.61294,1
15.87018,1
103.877998,1
20.98633,1
0.105725,1
108.099998,1
-79.380882,1
16.41667,1
10.19337,1
141.882996,1
-78.932869,1
17.031046,1
23.366671,1
-97.949997,1
15.24222,1
14.05055,1
13.79476,1
-70.632332,1
4.69889,1
-119.269051,1
50.583302,1
88.638641,1
-101.666672,1
-92.916672,1
145.696823,1
2.36506,1
9.262662,1
-116.868881,1
-77.112846,1
153.057053,1
40.341019,1
-89.666672,1
106.137611,1
-57.557697,1
-89.094048,1
-82.851517,1
-122.422264,1
4.10106,1
-2.94664,1
153.277298,1
39.614315,1
26.06278,1
41.038078,1
25.4,1
120.593063,1
-79.566216,1
-135.054138,1
16.866671,1
56.465832,1
148.157837,1
25.51667,1
50.547764,1
20.46109,1
145.423233,1
32.869671,1
-112.534737,1
-116.97197,1
-43.350418,1
24.73333,1
22.945679,1
80.584099,1
-70.642181,1
50.650002,1
94.449997,1
-77.036598,1
-48.966671,1
-75.495758,1
10.63171,1
46.206989,1
150.751419,1
1.7,1
-77.346191,1
-93.126099,1
-97.342781,1
-87.624496,1
-79.749489,1
-94.678322,1
-77.271591,1
-87.500175,1
-88.018028,1
-87.853943,1
-76.623489,1
7.30776,1
0.63333,1
-74.091393,1
-81.051308,1
-109.827583,1
112.01667,1
4.881957,1
140.750061,1
13.58876,1
-104.820534,1
-122.080399,1
-69.83255,1
39.570625,1
43.747288,1
34.540791,1
135.699997,1
-1.91667,1
145.858383,1
-99.56778,1
-121.87674,1
-82.903748,1
-106.619247,1
-80.926987,1
18.121679,1
6.64505,1
-80.649521,1
-75.194916,1
-93.996582,1
-86.864243,1
-47.81028,1
23.599447,1
29.471109,1
36.94759,1
9.16145,1
11.45439,1
111.454803,1
-79.480377,1
-94.128807,1
-84.492142,1
-90.162804,1
24.056471,1
20.932501,1
21.25,1
-46.688389,1
-0.8,1
-46.99139,1
-46.550323,1
-0.81091,1
33.59996,1
28.043631,1
110.29361,1
-79.989899,1
-74.787941,1
-122.701187,1
-3.18638,1
40.575562,1
-82.599808,1
136.216995,1
140.46727,1
7.6117,1
-121.522797,1
-83.958237,1
-115.275398,1
-105.270554,1
-76.472168,1
-70.518944,1
-80.099686,1
-94.922462,1
-86.764732,1
103.616669,1
7.79607,1
-88.195343,1
-88.003967,1
-75.526169,1
39.874241,1
-83.687637,1
-82.799965,1
-83.988014,1
-71.050003,1
-88.012589,1
-80.85675,1
-89.748718,1
-82.112854,1
-70.300323,1
-72.740944,1
-111.845879,1
6.16667,1
50.976627,1
-0.43128,1
-87.665604,1
-105.10186,1
37.803005,1
11.61873,1
17.932711,1
44.779732,1
109.140198,1
-2.11561,1
110.831673,1
-79.491081,1
13.02662,1
26.58559,1
-71.145195,1
-111.904297,1
-122.163948,1
-78.829483,1
21.591221,1
5.55,1
17.72747,1
131.466995,1
2.193365,1
-94.101875,1
-85.2519,1
-75.546539,1
-73.964905,1
-81.63076,1
-122.248802,1
-77.030251,1
-86.72065,1
-122.057373,1
-74.018936,1
21.427441,1
17.077681,1
13.93282,1
-101.67366,1
16.843889,1
15.65136,1
22.78573,1
-75.232224,1
11.15587,1
100.258583,1
37.51667,1
-79.256668,1
-74.003273,1
-81.626862,1
-104.820137,1
-81.923477,1
-112.017479,1
-75.886459,1
-74.658043,1
-81.207123,1
-94.707779,1
-122.153412,1
-81.413193,1
-80.3377,1
104.745796,1
-79.260872,1
-111.782829,1
-121.847641,1
-84.125221,1
-92.08165,1
-93.298279,1
-82.075668,1
-96.599159,1
103.332802,1
-79.636124,1
-75.395302,1
-79.998772,1
-122.030968,1
-122.875343,1
-81.695854,1
-85.390778,1
-121.931618,1
-81.307846,1
-96.609161,1
-120.008652,1
-117.305481,1
-118.309166,1
-116.29702,1
-75.338882,1
-79.384018,1
112.527603,1
12.82504,1
158.6483,1
-16.578123,1
74.678192,1
15.45194,1
22.203609,1
110.992783,1
99.977699,1
22.76667,1
-90.366661,1
-104.97007,1
8.69918,1
32.416054,1
-88.885315,1
-76.496864,1
-83.493271,1
-74.114311,1
-81.835182,1
-90.461998,1
-95.97599,1
-84.47747,1
-78.491966,1
-97.82756,1
-118.087723,1
-86.61998,1
-111.822739,1
-83.367142,1
-82.830994,1
-89.781174,1
5.25089,1
-118.037292,1
-78.868851,1
-86.544418,1
-87.03833,1
-80.857948,1
-84.252724,1
-114.981941,1
-87.884239,1
-84.01326,1
-106.307198,1
-80.341484,1
-97.916672,1
-96.848602,1
-82.161789,1
-74.058357,1
-84.124657,1
7.36027,1
-86.58194,1
-82.454262,1
-117.11821,1
-82.465286,1
-87.714577,1
-117.164307,1
-112.047638,1
-117.327339,1
-87.349983,1
-82.387871,1
-78.405724,1
-81.606049,1
-97.620003,1
-82.76371,1
-85.38652,1
-70.258942,1
-73.784645,1
-83.291206,1
-95.186363,1
-71.136993,1
-71.467567,1
-81.339241,1
-84.29438,1
-95.220718,1
-85.50164,1
-76.359917,1
-86.696518,1
-121.725403,1
-95.30957,1
-104.987762,1
-156.44809,1
-86.62883,1
-4.4057,1
-61.561481,1
174.649994,1
27.100002,1
-115.353271,1
12.22139,1
21.35,1
106.004158,1
-8.41955,1
14.35561,1
53.55262,1
-106.31308,1
-117.593109,1
-79.791992,1
-74.360931,1
-71.275993,1
-83.318832,1
-74.425552,1
-84.951981,1
-117.043159,1
-118.35257,1
-78.921783,1
-80.633804,1
-101.480621,1
-89.829544,1
14.42556,1
-97.311867,1
9.230181,1
-71.61602,1
-81.637741,1
-96.575432,1
-85.246376,1
-83.78112,1
-86.294441,1
-86.112213,1
-119.782913,1
-111.860519,1
-122.149826,1
-82.206245,1
-97.254738,1
-90.052101,1
-97.133675,1
-88.818886,1
-72.546112,1
-81.974838,1
-96.608932,1
-117.148361,1
-73.051498,1
-80.015701,1
-117.918671,1
-73.96804,1
-83.27388,1
-101.847137,1
-86.088623,1
-89.401222,1
-74.864891,1
-96.469254,1
-74.862457,1
-122.341522,1
-91.687851,1
-82.47065,1
-72.589745,1
-87.316772,1
22.116671,1
13.80361,1
114.0979,1
22.11417,1
-94.201385,1
-122.308456,1
-97.081947,1
29.91091,1
-74.345932,1
-0.03945,1
-73.594841,1
-95.362503,1
-89.575661,1
-111.455833,1
-79.995987,1
-73.910973,1
-73.188766,1
-96.696014,1
-80.741997,1
-82.650131,1
-71.265694,1
-82.158737,1
-93.156609,1
-117.938721,1
-111.6735,1
11.71014,1
20.26667,1
-122.150581,1
-112.445541,1
-120.468063,1
-82.330368,1
-92.44194,1
60.731392,1
-1.43333,1
21.40778,1
101.449997,1
-122.436157,1
-89.222916,1
-95.019371,1
-81.579041,1
-76.126114,1
-87.155991,1
-85.953651,1
-118.144905,1
-92.004784,1
-96.942802,1
-117.228592,1
-83.985725,1
-82.285927,1
-73.325706,1
-123.070091,1
-94.224159,1
-79.176498,1
-95.635086,1
-113.994003,1
-77.563843,1
-75.963249,1
-84.233269,1
-84.590202,1
-83.092957,1
-84.193558,1
-93.874802,1
-87.035286,1
-72.598137,1
-89.984207,1
-76.583542,1
-86.812767,1
-75.974609,1
-149.428055,1
-92.201401,1
-93.201042,1
-81.386497,1
-74.010422,1
-81.236313,1
-71.470352,1
-109.528748,1
-82.826828,1
-90.077217,1
-75.385834,1
-106.053482,1
-120.996857,1
6.86933,1
2.187062,1
0.76679,1
-117.925346,1
-73.212105,1
-63.576286,1
8.82228,1
23.416161,1
-95.377541,1
-111.938553,1
-82.464569,1
-95.83889,1
-75.946587,1
-83.461029,1
-80.350456,1
-71.366005,1
-84.558846,1
-73.452927,1
-82.253815,1
-89.730949,1
-86.342697,1
-122.531097,1
-73.920891,1
-85.792191,1
-119.247047,1
-107.880074,1
-78.643921,1
-95.562431,1
-105.502258,1
-111.338943,1
-122.297997,1
-0.877973,1
-78.476608,1
-89.518158,1
-119.059273,1
-96.798393,1
-122.685883,1
-81.254532,1
-82.068489,1
-69.406601,1
-96.595268,1
-122.03997,1
-76.730743,1
-94.423264,1
-98.486481,1
-94.162682,1
-112.468498,1
-86.463181,1
-93.871399,1
-90.362099,1
-75.490433,1
0.50292,1
-72.529938,1
-94.704964,1
-73.898636,1
-122.391785,1
-80.671997,1
-79.862671,1
-83.824074,1
-115.956284,1
-86.446663,1
-96.770699,1
-79.941429,1
-121.654388,1
-105.232101,1
-78.972809,1
-88.11731,1
-74.40612,1
-117.985901,1
-83.888336,1
-122.325729,1
-92.43824,1
-88.527321,1
102.501282,1
102.0783,1
23.50561,1
-90.577629,1
1.26892,1
-90.515015,1
-111.93882,1
-81.222351,1
-91.187088,1
-83.759659,1
-84.176849,1
-73.644012,1
-74.272346,1
-73.997009,1
-76.839417,1
