jarm,count
28d28d28d00028d00043d43d0000002eaee36112ff2cbee89c0d0dac62faf6,8
29d29d00029d29d00042d43d0000002059a3b916699461c5923779b77cf06b,8
29d29d00029d29d00029d29d29d29d02098c5f1b1aef82f7daaf9fed36c4e8,8
1dd40d40d00040d00042d43d0000004ac24e77d76646867f0f6a0c6d9b9bb0,8
2ad2ad16d2ad2ad22c42d42d0000006f254909a73bf62f6b28507e9fb451b5,8
15d3fd16d29d29d00015d3fd15d29db4269e8002d8a88e8837bcc38f517b98,8
2ad2ad0002ad2ad22c2ad2ad2ad2ad881e59db99b9f67f908be168829ecef9,8
28d28d28d00028d00042d42d000000b005dcf74389b23643b7b7ae583c3dfa,8
28d28d28d00028d00028d28d28d28dbabc3637e9ad820e5c83b58a633fe7bb,8
2ad2ad0002ad2ad00042d42d000000b16bfddd492e97eb9be60263f80cba4d,7
29d3fd00029d29d00042d43d0000003d25bc6207ca8acd9652e99aa3724a08,7
28d28d28d00028d1ec42d42d000000acadb7ef4b4dc4daf36f0104b89938d1,7
3fd3fd15d3fd3fd21c3fd3fd3fd3fd55b49b7be0478b04370835341d8b9cc0,7
29d29d00029d29d21c29d29d29d29d706d9223ea0659b7ef767aa434a73cd2,7
3fd3fd00000000000043d3fd3fd000b662c8edeccb7d1e7cab86088ed5e09f,7
16d16d16d14d16d08c16d16d16d16d4a98a0d7749fdd12c94fc8482c63007d,7
28d28d28d00028d1ec42d42d0000009e02cb34a93022c7155e0d05dbd4b69a,7
27d40d40d00000000042d43d000000c448a8635f575c3df0686aad80d4e1af,7
2ad2ad16d2ad2ad00042d42d00042dd5ddad6dc041de2da726f2bedef00f7f,7
3fd3fd15d3fd3fd21c42d42d000000a8d52b2e606af78e33e5cbcbcdeb78a6,7
2ad2ad16d2ad2ad00042d42d00042dd4bc2a470d95041a9ce488855feab537,7
27d40d40d00040d1dc42d43d00041da8f4179a47d9a9b5925b8832f26a448a,7
27d40d00000040d00042d43d0000008c75c4a8eab15cf83bcb79226d644073,7
3fd3fd0003fd3fd00042d42d000000d0979a504319f0fa83c2f00f881b6a1d,7
27d27d27d29d27d00042d42d00000063784657a7016a772539d951f03efac6,7
21d19d00021d21d00042d43d000000b3ae973ac8c33eb1ece48df646ce61c3,7
2ad2ad16d2ad2ad0002ad2ad2ad2ad1271a162eb1ad828abfdaf36887e100b,7
40d40d40d00000000043d40d40d43d74078efd0be48797e5998f0bb92eb873,7
0003fd16d29d29d00042d43d0000006b37d6530d889f7f8b12e5e3252591f7,7
2ad2ad16d2ad2ad00042d42d00042d89c079c77cfe589fe073673a7e741758,7
28d28d28d00028d00042d42d0000003d25bc6207ca8acd9652e99aa3724a08,7
2ad2ad16d2ad2ad00042d42d00042dcba7e18abdc9fcbda71a0cd631cd973b,7
2ad2ad16d00000000000043d000000857f06125b06cfbb3422182059fd4a1d,7
27d40d40d00040d1dc42d43d00041df4121c1aee00c36f8f9360f0e4077fce,7
21d14d00021d21d21c42d43d00041dfb25c0031d0dc05c5d0179fa1cc3f20b,7
29d29d00029d29d21c29d29d29d29d7803e63b02b0ffde37ab35a15e335653,7
2ad2ad16d2ad2ad00042d42d00042dc252426fa309c53547b3424ddbe7294f,7
3fd3fd0003fd3fd21c42d43d00041dc4d1c1d2e50c13facbfe5f53cb9f4f6b,7
27d27d27d00027d00042d42d0000001b0c486b0c0bae33c7ce67177fe8bab5,7
27d27d27d00027d00042d43d0000007d20e9b9a3e87aa1ec17cb4d646ce9a5,7
07d19d12d21d21d07c42d43d000000eeb722fe81b496ebfcfe812e4a988637,7
27d40d40d00040d00042d43d0000001b0c486b0c0bae33c7ce67177fe8bab5,7
26d26d16d26d26d00026d26d26d26dd3b67dd3674d9af9dd91c1955a35d0e9,7
2ad2ad16d2ad2ad00042d42d00042d050efde122f28aa189c3854c532f98d3,7
07d14d16d21d21d00007d14d07d21d607134e16f54be06b0bcf67a969125c8,7
1dd40d40d00040d1dc1dd40d1dd40db1f55803b90b0fc6b01f2a7d75e6fe91,7
3fd3fd0003fd3fd0003fd3fd3fd3fd83c2e51da709c877942c98b10a5e814a,7
29d29d20d29d29d21c29d29d29d29d8e917db1de9d33002d70770504a55ef7,7
1dd40d40d00040d00042d43d0000002eaee36112ff2cbee89c0d0dac62faf6,7
21d19d00021d21d21c42d42d00000006fd2bdfa07544bb0e37a7b379eee0d7,7
27d27d27d00027d00027d27d27d27d240f02438bda2f593609b67b1dfb3516,7
29d29d16d29d29d00029d29d29d29ddd500b789c2a68f74cdd870d7910152a,7
2ad2ad0002ad2ad00042d43d00000000f78d2dc0ce6e5bbc5b8149a4872356,7
3fd3fd15d3fd3fd21c3fd3fd3fd3fdd02b8cc6626b25ebf05ea1651e2438d3,7
27d27d27d00027d00042d42d000000ffd4768d0539f26c1eea462bed21f172,7
2ad2ad16d2ad2ad00042d42d00042d2b688fe1080af0f1fd3baa119da661bd,7
27d27d27d00027d00042d43d000000e1ea2a807a629b496b664cf07ad7c08d,7
2ad2ad0002ad2ad0002ad2ad2ad2adc82dc15d7be9cca1b90df1d2ba6b33dc,7
29d3fd00029d29d00042d43d0000001b0c486b0c0bae33c7ce67177fe8bab5,7
3fd3fd20d00000000043d3fd3fd000e7a8326d084760b5de4e736b36fd4c0d,7
3fd3fd15d3fd3fd00042d42d000000847839e71b83c3bbd433f221199255cc,7
29d29d00029d29d00029d29d29d29dfff2e71077958c8b453cd71f499e9b99,7
1dd40d40d00040d1dc42d43d0000008ef30d0165f90df21a64bafbc24d66f5,7
29d29d00029d00000042d42d00000087c20ca9b7847fb3341fc5854fd13469,7
29d29d15d00029d00042d42d000000f5db3c24896fd1c9cb6b2121578caca9,7
2ad2ad16d2ad2ad22c42d42d000000dc2b105e4dda975fa70719c0cae5d0ce,7
29d29d16d29d29d00029d29d29d29dea0f89a2e5fb09e4d8e099befed92cfa,7
2ad2ad16d2ad2ad22c2ad2ad2ad2ad4ed8f0adfda98f4b349b8d669f116bae,7
29d29d15d29d29d00029d29d29d29d1b1a8f2a04764dc01c106099c2a4127a,7
3fd3fd15d3fd3fd00042d42d000000db3005dbc16a227cf7e4bc8a02941d5b,7
29d29d00029d29d21c29d00029d29d00efabaa2e194cf5d86dd52d92433bab,7
2ad2ad0002ad2ad22c2ad2ad2ad2ad13049ea7a34d7a20d17818f18dcf9067,7
29d29d15d29d29d21c29d29d29d29dadeb9be87c0198e64d9d03caa9243ff1,7
28d28d28d00028d00041d28d28d41dd279b0cf765af27fa62e66d7c8281124,6
2ad2ad16d2ad2ad00042d42d00042d341d75388039a42dedacf7829ae0e694,6
29d29d15d29d29d21c29d29d29d29d1440cf1827095a54ae723a85f89327ea,6
40d40d40d00000000043d40d40d0005bd9d1c629444758e7fefe470de7704f,6
2ad2ad16d2ad2ad0002ad2ad2ad2adeba60d50ffaa5de7324d57798d467e39,6
28d28d28d00000000028d28d28d28d4f15b498fc14765e272352d5d47e95b4,6
28d28d28d00028d00028d28d28d28d812ee1f00e23a4a7c1e239035fcd9637,6
29d29d20d29d29d00029d29d29d29d346bb14f5dacad6db820a6ff2b114e61,6
07d14d16d21d21d07c42d43d0000009424803a662b126a748cf4f90707a33c,6
3fd3fd16d3fd3fd00042d42d00000061256d32ed7779c14686ad100544dc8d,6
2ad2ad16d2ad2ad22c42d42d000000d740f47fc623495ea334f7291b19b353,6
29d29d00029d29d21c29d29d29d29d60764fb4d456d4b203099b3379355e9a,6
22d22d00022d22d22c22d22d22d22d14ed5d0c263218e922d47c9b7f5b865b,6
2ad2ad16d2ad2ad22c2ad2ad2ad2ad47321614530b94a96fa03d06e666d6d6,6
21d14d00021d21d00042d43d0000005ad20eceaf7f71ae0887d2ff117bf97f,6
2ad2ad16d2ad2ad00042d42d00042d9f823db05daf98611ef8fcba3e21ec74,6
2ad2ad16d2ad2ad22c2ad2ad2ad2ad89cd2abd9b188d3b42762a4c6aa7ff72,6
2ad2ad16d2ad2ad00042d42d00042d58fd1f7dfb07464877eb3a597490a87b,6
2ad2ad16d2ad2ad00042d42d00042da25a0647b3513d29584263a8050cd1c0,6
29d3fd00029d29d00043d43d00043d598ac0c1012db967bb1ad0ff2491b3ae,6
26d26d00026d26d1fc42d42d0000004a0b18a83a338738a8c189032208983a,6
29d29d00029d29d00029d29d29d29d69ab8961d572743914b8d2889e95d072,6
3fd3fd0003fd3fd00043d43d00043d598ac0c1012db967bb1ad0ff2491b3ae,6
2ad2ad16d00000022c0000000000000417947c73535096441b854f91cda205,6
2ad2ad16d0000000002ad2ad2ad2ad1f4989c319e75da83988253a39553038,6
3fd3fd16d3fd3fd00042d42d000000c33a20aec889d430cbd148294f584a77,6
27d28d28d00028d00027d28d27d28db311c364abf6bf6479850042780b4304,6
3fd3fd16d3fd3fd00043d43d00000061256d32ed7779c14686ad100544dc8d,6
21d3fd00021d21d00042d43d0000000464fb8c6842ac133bede81390a48134,6
27d40d40d00040d00000043d0000003e510fba5c5ed0a0c9380c6f25e6db75,6
2ad2ad0002ad2ad00042d43d0000005d86ccb1a0567e012264097a0315d7a7,6
15d3fd16d29d29d00015d3fd15d29d36a66f54b8fa6e1ac9e10b386caa3c6f,6
27d00040d00040d1dc42d43d00041de892a844a7a3efc0739d1779714fa0b1,6
27d27d27d00027d00042d43d000000831b6af40378e2dd35eeac4e9311926e,6
15d3fd16d29d29d00042d42d00000071784fa9f8305ba9220d0a7894b6ff2c,6
2ad2ad16d00000000000042d00042df6f862cb96ce7697ae8192dc909e217a,6
29d29d20d29d29d21c29d29d29d29d58d85fb2e6ce46c97d342b3bf6064ac7,6
3fd3fd15d3fd3fd21c42d42d000000e436b8a804d69893d3d67e44bb4f85f5,6
00029d00029d29d00042d43d00041dbf61bda0e22d11e30f357084f83975be,6
29d29d15d29d29d00042d42d000000a0d14c559c674ff8857d4e511e7563d1,6
07d2ad16d21d21d00042d43d0000007cad75e0049912dcaa3fad94e678d707,6
2ad2ad16d2ad2ad00042d42d00042d9a5eb5a217073913b1d6847f486b42b5,6
3fd21c00000000021c43d21c21c43d684d61a135bd962c8dd9c541ddbaefa8,6
3fd3fd0003fd3fd00042d42d0000000a5f02847ec7d262f8dcbfaa6508ecf9,6
21d19d00021d21d00042d43d00000025f1b17eeb757efd98db778d78554eb2,6
29d29d00029d29d21c29d29d29d29d5a87de0094a14e37c47ea7f73912c15a,6
29d29d00029d29d22c42d42d0000008a5941c13f67e0c0a2c8a36bfeef6920,6
2ad2ad16d2ad2ad00042d42d00042d56433a101ed4b7d1a612f38326a1075d,6
2ad2ad16d2ad2ad00042d42d00042d2e95629b39c7fbd92afe4cc8ff9bae05,6
29d2ad00029d29d00042d43d0000000464fb8c6842ac133bede81390a48134,6
05d10d20d21d20d05c05d10d05d20da23a7a927f270a23608b3c7a72999cab,6
28d28d28d00028d00041d41d000000aa5feb68b57d31b6dc713b6917a988e3,6
25d3fd00025d25d00042d43d0000007d9a2df75fc17326c15d1e44e597e360,6
40d40d40d3fd40d00042d42d00000026a95928fa9b620834c2feff40bccb8f,6
2ad2ad0002ad2ad0002ad2ad2ad2ad69ab8961d572743914b8d2889e95d072,6
2ad2ad16d2ad2ad0002ad2ad2ad2ad7013afa25bf6c41a53e6f4fef63850c6,6
2ad2ad0002ad2ad00043d43d00043d598ac0c1012db967bb1ad0ff2491b3ae,6
3fd3fd00000000000043d0003fd43d1205503656082fdccf8b5695837b5d9a,6
2ad2ad16d2ad2ad0002ad2ad2ad2adb1f4b73fd10939674dfcf3c703ca0c86,6
21d14d00021d21d00042d43d000000ee523fe586628a8d526db2ce24e29fb4,6
21d19d00021d21d00042d43d00000056e413178d5f184cc6adfb749623f434,6
29d29d00029d29d22c29d29d29d29da89a92102ec88d25c11e71ac013f0c0e,6
22d22d00022d22d22c42d42d000000faabb8fd156aa8b4d8a37853e1063261,6
15d2ad16d29d29d00015d2ad15d29ddbee38fcc8ff405e5e781a2ee292e370,6
15d3fd16d29d29d00015d3fd15d29d68b3d3f667d2d5d8561019e572821c4a,6
21d19d00021d21d00042d42d0000007ee659769b367ed43174f0486d0ab737,6
1dd40d40d00040d0001dd40d1dd40dc7fe523f2d40ec58fa09eb4367e88094,6
2ad2ad20d2ad2ad0002ad2ad2ad2ad603a54d2f50fba1ff37a61d5ff8a8549,6
3fd3fd20d00000000043d0003fd43d2c8cbaa73ad1ae14f97ba70e764aee77,6
29d29d00029d29d21c29d29d29d29dce7a321e4956e8298ba917e9f2c22849,6
2ad0000002ad2ad22c2ad2ad2ad2addf6d8158e286f7da5f3e57123d59b7c3,6
2ad2ad16d2ad2ad00042d42d00042d69bb094b6e9ed476f70b86249f104303,6
2ad2ad16d2ad2ad00042d42d00042d54887c5a7305f92f3b0fea1702279a66,6
2ad2ad16d2ad2ad0002ad2ad2ad2ad0cf4375bf51d9a67123f6f7bc405888c,6
27d28d28d00028d00042d43d0000007d20e9b9a3e87aa1ec17cb4d646ce9a5,6
15d3fd16d21d21d00042d43d0000007cad75e0049912dcaa3fad94e678d707,6
1dd28d28d00028d1dc1dd28d1dd28d2cf081a3b5014b9d10e7b0d1db5c5635,6
40d1db40d00040d1dc43d1db1db43d539b9d77deca9292bdcadbfed36e46f1,5
3fd3fd15d3fd3fd21c3fd3fd3fd3fda702d01c1ffb9b74d09db9b573962dce,5
29d21b20d29d29d21c29d21b21b29d02f2ce530964392ff49a9ba1e4931ee9,5
3fd3fd16d3fd3fd00042d42d000000cd600c085f371f8533aaf66051f8e5b1,5
15d3fd16d29d29d00042d00000000096e67b06148977362acdeb0229a8b701,5
3fd3fd20d3fd3fd21c3fd3fd3fd3fdfb5de881cc847e53e47fc6dd40b422b0,5
29d29d15d29d29d21c42d42d000000c8d91ebe343105f660448e1a8c13d3fd,5
29d29d15d29d29d00042d42d00000068f5dc63852f94da932cd6b61b1cd9e3,5
2ad2ad20d2ad2ad22c42d42d000000feb5049277b7310f78304f28c9c3f9e4,5
2ad2ad16d2ad2ad00042d42d00042d84342d9489a69a2fc5d90a0e2f11908d,5
2ad2ad00000000000000000000000082889df55737b0abcaf0120845bc3e04,5
3fd3fd15d3fd3fd00042d42d0000005fd00fabd213a5ac89229012f70afd5c,5
15d3fd16d25d25d00042d43d000000ea552d307cdd65a9a94fec1293390a04,5
29d29d00029d29d22c29d29d29d29df47c9ae7703c7d0acac73864c5774c2f,5
3fd3fd0003fd3fd21c42d42d0000008a5941c13f67e0c0a2c8a36bfeef6920,5
2ad2ad16d2ad2ad22c2ad2ad2ad2ad7329fbe92d446436f2394e041278b8b2,5
2ad2ad16d2ad2ad00042d42d00042d45332ea9781305d6b56f06249a2c89ca,5
2ad2ad16d00000000043d000000000857f06125b06cfbb3422182059fd4a1d,5
29d29d20d29d29d22c29d29d29d29d58d85fb2e6ce46c97d342b3bf6064ac7,5
29d3fd00029d29d21c42d43d00041df9a327b6cc2f0593317a410b59820aca,5
29d29d15d29d29d21c29d29d29d29de72e6b0912ce4b604ff6c14e252fba45,5
2ad2ad20d2ad2ad22c2ad2ad2ad2ad8e917db1de9d33002d70770504a55ef7,5
2ad2ad16d2ad2ad22c2ad2ad2ad2adec65193539d0b2fc5a2cfcc99a1e4680,5
07d19d1ad21d21d00042d43d000000f136f7b6ce09617a8814ad15f29bd537,5
3fd3fd0000003fd21c42d42d00000014f9d174e655e30a3340ff4e21dd9af4,5
2ad2ad16d2ad2ad00042d42d00042d28b591545deb714d0cfcec9ced20449a,5
21d2ad00021d21d00042d43d000000d0979a504319f0fa83c2f00f881b6a1d,5
29d29d20d29d29d22c29d29d29d29d323d0777ec827869a2c288e0f199d8ba,5
27d27d27d00027d00041d41d000000d6376f1d8fe64877806a85a008c1c790,5
3fd3fd20d3fd3fd21c3fd3fd3fd3fd0e96349a89ef70fe7a2c4c1ee5df248f,5
2ad2ad16d2ad2ad00042d42d00042d82ed27f002dc4b871baabc2c4f9378f0,5
2ad2ad16d2ad2ad00042d42d00042d0c5c19f47c6713b9b048207fe68ee4fe,5
2ad2ad16d2ad2ad00042d42d00042d92e38eae3d63f2bb330dcc5b305448d1,5
40d1db40d0000001dc43d1db1db43d95bda9c51250ed83352136cffe263e13,5
20d08b20d21d20d20c42d08b20b41d1ec49a4b64df0a9e9f328abd60285841,5
27d27d27d00000000042d42d0000001f361a1bf80ed39a1e352adeb016a07b,5
29d3fd00029d29d00042d43d00041df6ab62833359bd21fbf27287504787f8,5
15d3fd16d21d21d00042d43d0000001ae0802418786940cae38f1d9eed5b9b,5
29d29d15d29d29d00029d29d29d29d6ec53d77bd8a94aca32ce8d30b67ca95,5
27d27d27d00027d00027d27d27d27d5367dd7e1b5519f6c6bcd2f69e963253,5
27d40d40d0000001dc42d43d00041dadfba3382bc045155762e8c162b56006,5
29d2ad00029d29d00029d2ad29d29d5286b51ad22870e6c4d86fef44ffb22c,5
27d40d40d00040d00042d43d00000017ce5d7926b134e0e6a6b169fee4a33f,5
2ad2ad16d2ad2ad22c2ad2ad2ad2adadeb9be87c0198e64d9d03caa9243ff1,5
2ad2ad16d2ad2ad22c42d42d000000723a47d073c1814664ce60963b1df872,5
29d29d00029d29d00041d41d00041d01a05e5e7e28522d5dc83e0500c983cf,5
1dd28d28d00028d1dc1dd28d1dd28d6c0e4d2516f8228d6f44e45805c90224,5
2ad2ad16d2ad2ad0002ad2ad2ad2ade58cf93292ac388f015f112b48278862,5
3fd3fd15d3fd3fd00041d41d0000008fe5654c9239cdb4052d3ab65a579afa,5
3fd3fd20d3fd3fd00043d3fd3fd43d5ecfbe778b06e32b538bd51f24eb7398,5
27d27d27d00027d00041d41d0000007d20e9b9a3e87aa1ec17cb4d646ce9a5,5
29d29d00029d29d00041d41d0000005d86ccb1a0567e012264097a0315d7a7,5
2ad2ad0002ad2ad00042d42d0000003d25bc6207ca8acd9652e99aa3724a08,5
29d29d15d29d29d21c29d29d29d29deacaa2362edc95abdb3de8a865f45074,5
27d27d27d00027d00027d27d27d27d9264f676a44e3d351f05cdbb4541c85e,5
07d19d00021d21d07c00043d000000531521862c17b0526922fab8f27de4c6,5
40d40d40d00040d00040d40d40d40dd5ccd273978ad18a14ab751b52670c0b,5
3fd3fd0000000000000003fd3fd43db3f5a85fb8b7356013a8419d17f4ed02,5
25d3fd00025d25d00025d3fd25d25d7e5e84a97e625d04f9d58f984bad905e,5
29d29d15d29d29d21c42d42d0000008bb94d1e9b681c13ef932de25c02cd9f,5
29d3fd00029d29d00042d43d000000b5ce48eb9aaa95d750e8df42b900e12b,5
27d27d27d00000000042d43d00041d3ea707e83e010bfdc894790bd53a274f,5
21d19d00021d21d00042d43d0000003f2dd82b4eab162c0757110145f114c5,5
20d03d20d21d20d20c20d03d20d20dd306de49be02fedf2bdc421cc9845e68,5
40d40d40d3fd40d00043d40d40d43d3d6d8a47aeda51f834c2eeea4477dfd1,5
00000000000000022c42d42d00000081ceaaa976039e44e9bd4fe72891e5ce,5
15d2ad16d29d29d00015d2ad15d29d04820673dd62750dd4a8c634da4c9087,5
40d40d40d00040d00042d42d000000d2e61cae37a985f75ecafb81b33ca523,5
2ad2ad0002ad2ad0002ad2ad2ad2ad25bd3c0a400350d7c8e90fd1e04db8ce,5
2ad2ad0002ad2ad00042d42d000000b906c61c02c1194a121d828bc93b5bd3,5
29d00000029d29d21c42d43d00041dd0a78527ad2f9b359d9200288cc91550,4
1dd28d28d00028d0001dd28d1dd28de3c2cfe2a2540825b7b6488da7e43aca,4
21d19d00021d21d00042d43d000000ee523fe586628a8d526db2ce24e29fb4,4
27d00027d00027d00042d42d000000f14a75a42fab555c5959b5fee5333149,4
28d28d28d00028d00028d28d28d28d7e5e84a97e625d04f9d58f984bad905e,4
2ad2ad20d2ad2ad22c2ad2ad2ad2adcd50e8323a02f4016ca805be06d85520,4
2ad2ad16d00000022c42d42d00042d5fd8b0687cb3bcb66df9ce47626f7204,4
27d27d27d00027d00041d41d00041da7c5e27c3d2c41fb022331af06a68575,4
27d28d28d00028d00027d28d27d28d400ca369ec5055f9619aaabb26d8135d,4
2ad2ad20d2ad2ad22c2ad2ad2ad2ad71eca4d2b736881571e98123f01ed268,4
28d28d28d00028d00028d28d28d28d1593318ed1f51f3753c0ea6944b850d4,4
27d28d28d00028d00042d43d000000e1ea2a807a629b496b664cf07ad7c08d,4
29d29d16d29d29d00029d29d29d29d487dfc3734968073f786f66dcf4de1b2,4
1dd40d40d00040d1dc42d43d0000009e02cb34a93022c7155e0d05dbd4b69a,4
3fd3fd20d3fd3fd21c42d42d000000d0255d76e2a23d86aaeea11a763e6393,4
29d29d00029d29d21c29d29d29d29d6a7bd8f51d54bfc07e1cd34e5ca50bb3,4
27d40d40d00040d00027d40d27d40dd5ccd273978ad18a14ab751b52670c0b,4
2ad2ad16d2ad2ad22c42d42d0000008028e0431f54c5c71cd0f77747cf7ee5,4
28d28d28d00028d00042d42d0000003d10ee7bc5f67f0a3032460c617af61b,4
29d3fd00029d29d00042d43d0000006bf6a1f7e1611ff60eb2d72b6d52af86,4
2ad2ad0002ad2ad22c2ad2ad2ad2ad68efb28ab4261a473a6ffdf2d1d48ede,4
29d29d15d29d29d21c29d29d29d29d930c599f185259cdd20fafb488f63f34,4
1dd40d40d00040d00042d43d0000005631adf8cfd24423913fd470a749070f,4
3fd3fd16d3fd3fd00043d43d000000c33a20aec889d430cbd148294f584a77,4
0ad0ad0000ad0ad06c0ad0ad0ad0ad510da57f5667bbf14475c07519f877b4,4
07d10d11d21d21d00007d10d07d21dabea960212794b970a5a0ed3caa244fe,4
27d40d40d29d40d00042d43d27d000c9fcdecbec892370ca632d7e657cf74f,4
29d21b20d29d29d21c29d21b21b29db71efa0898450821c510a9dcb894a4ce,4
07d3fd12d21d21d07c42d43d00000095f9e10f2423688278ac8b6174297aca,4
29d29d00029d29d00000043d00043dd845eedc0e630170546558f61c89bc7a,4
20d19d20d21d20d20c20d19d20d20db4f575b20d72c31f1d238042c429e3df,4
2ad2ad16d2ad2ad00042d42d00042d62ae37900787b4bb55032aa29acffb43,4
16d16d16d2ad16d00042d42d00000093215b005925b06991e5b31f48e412d6,4
28d28d28d00028d00028d28d28d28de20ec4acc97f72e63d868772765e288f,4
15d2ad16d29d29d00015d2ad15d29dd1c3ca624d74ad1df5cec63008795502,4
29d29d15d29d29d00000042d000000e5d981a1d4dfad77bed119a3b1402f10,4
29d29d15d29d29d00029d29d29d29d3cbb7a0030d2f2d766849032ddb9fb3b,4
21d19d00021d21d21c42d43d0000006989e9f598dc3156dd1d01c3e336f24c,4
3fd3fd16d3fd3fd22c43d43d000000a8d52b2e606af78e33e5cbcbcdeb78a6,4
40d40d40d00040d00042d42d0000003d25bc6207ca8acd9652e99aa3724a08,4
40d40d40d00040d00042d42d000000b5ce48eb9aaa95d750e8df42b900e12b,4
1dd40d40d00040d1dc42d43d00000050e943b5b7e58fd544eaa893d2301948,4
00027d27d00027d00027d27d27d27d315998ebeb4f2b9117f8b70526935667,4
2ad2ad16d2ad2ad00042d43d0000005fd00fabd213a5ac89229012f70afd5c,4
0003fd0003fd3fd21c42d42d0000006556d9fec8c8aeddae3eda7fdc925af3,4
2ad2ad0002ad2ad0002ad2ad2ad2adfe8f9fe0846c45d6a078fc3cd8f8ff05,4
07d14d20d21d20d00042d43d000000dca5a1fe7f1e9e2387e7145b81fa216a,4
29d29d15d29d29d00029d29d29d29df61ff80be599affbc2aaaf4e292b2300,4
29d29d00029d29d00029d29d29d29dcb7ba38d46a2e35f5f4522488b2536b6,4
27d40d40d00040d00042d43d00000043957bfe75d44d1ce312b0617841f3a8,4
2ad2ad16d2ad2ad00042d42d00000068f5dc63852f94da932cd6b61b1cd9e3,4
29d29d15d29d29d00029d29d29d29d13962a56ecbfc3caaf51829946ab7fbe,4
2ad2ad00000000022c000000000000d2dd4daec67f5018d46e7d69910f3591,4
2ad2ad0000000000002ad2ad2ad2ad0f0dcb2ae084f34cae790be1eab88c30,4
07d10d11d21d21d07c07d10d07d21d007bb11afbf2325e3c5d78c64429c95b,4
29d29d15d29d29d21c42d42d000000b610911a079fc0ac87e850d69de87b78,4
07d14d16d21d21d00042d41d00041d47e4e0ae17960b2a5b4fd6107fbb0926,4
28d28d28d00028d00042d43d0000004ac24e77d76646867f0f6a0c6d9b9bb0,4
2ad2ad0002ad2ad00043d43d0000002059a3b916699461c5923779b77cf06b,4
27d40d40d00040d00042d000000000c8f3d7d96ea725fe50c5422f4ae82607,4
3fd00000000000000043d3fd3fd43d08aad668aa898fe7da95f67537dc73ac,4
27d27d27d00027d00027d27d27d27d19c87d867c7769d680e54b71c8f5e7c4,4
29d29d00029d29d22c42d43d000000c1fc3d47ef34532079f4922fcb05ef65,4
29d29d00029d29d00042d42d0000003d25bc6207ca8acd9652e99aa3724a08,4
29d2ad16d29d29d00042d42d00000055ed4817834f43ad4e09db1df5f09e91,4
29d29d00029d29d22c29d29d29d29d881e59db99b9f67f908be168829ecef9,4
3fd3fd0003fd3fd0003fd3fd3fd3fd35d8a83d8ce4d654020d865e353dadec,4
27d27d27d00027d1dc41d41d000000acadb7ef4b4dc4daf36f0104b89938d1,4
27d40d40d00040d1dc42d00000041d301f8393fc168a361ae6c6de664c938c,4
27d27d27d00027d1dc42d42d00000037c751b6e0648a958f2ae7460998fc67,4
04d04d00004d04d04c04d04d04d04d9674c6b4e623ae36cc2d998e99e2262e,4
29d3fd00029d29d00029d3fd29d29de1a3c0d7ca6ad8388057924be83dfc6a,4
15d3fd16d21d21d00042d43d000000ea552d307cdd65a9a94fec1293390a04,4
29d29d15d29d29d00029d29d29d29d06b3155115a590e05ee6f0c4f3ada8f9,4
21d10d00021d21d21c21d10d21d21d4988d0b145f68ec1261fec6141aed0c7,4
28d28d28d00028d00028d28d28d28d0defd66c3c2444754db700900b3949ba,4
2ad2ad16d2ad2ad00042d42d00042d0d2c7b754338a334ff18d3c700717ea7,4
29d29d15d29d29d21c29d29d29d29d6dda6c8531e2d368e1ea68083fa8cfa6,4
2ad2ad16d2ad2ad00041d41d00041df0012319bf46f45caf2f8637a4eddfe3,4
29d29d15d29d29d00041d41d0000000b7957bea5dccaf2976e02aac6e2963a,4
27d27d27d00027d1dc42d43d00041df4121c1aee00c36f8f9360f0e4077fce,4
29d29d00029d29d22c42d42d0000008b31b28d647bdcf51c1e909276f89448,4
3fd3fd0003fd3fd00042d42d00000090d94d1f02cef4051cfd1d66dbe44eb0,4
2ad2ad0002ad2ad0002ad2ad2ad2ade927cf69ff6406835efcdfb4b6b0f6fb,4
29d29d00029d29d00029d29d29d29d8c9dac4e97f99c7a0e93e9d4d790df0a,4
3fd21c20d3fd3fd21c3fd21c21c3fd09a00b24483586e69e1b2e49cc2ece92,4
00040d40d00000000043d40d40d43d79451d8c63b099acafdbabb24551d0e6,4
15d3fd16d29d29d00042d43d00000042e67c0f7d5d7d54070e983fe53a5bfb,4
28d28d28d00028d00028d28d28d28d5786d1d5b6e103e226c0946afe07ed00,4
0003fd16d29d29d00042d43d00000022d78bf70bbf2324cf0fdfbea93ffa2a,4
20d19d20d21d20d00042d43d0000007e2e7c8acdc2f5decc6b3022ad2b171a,4
2ad2ad0002ad2ad22c2ad2ad2ad2ad82dd9826038a47b4067081c4ad812700,4
27d40d40d00040d00042d43d0000007d9a2df75fc17326c15d1e44e597e360,4
16d16d16d2ad16d00042d42d000000ab8dbe12fa0c1eeebf055e3115374289,4
2ad00000000000000042d42d00000081ceaaa976039e44e9bd4fe72891e5ce,4
3fd3fd15d3fd3fd0003fd3fd3fd3fd367956b0f7c241e0ae292cd63faf3f5e,4
3fd3fd15d3fd3fd00042d42d000000b3ea4c325e0e633ab004824f5ec8b5eb,4
29d29d20d29d29d00042d42d00000026a95928fa9b620834c2feff40bccb8f,4
2ad2ad20d2ad2ad22c42d42d000000c5a877dac112391c2ec08d211469502b,4
