latitude,count
35.583332,1
31.866667,1
22.299999,1
24.433701,1
27.3125,1
-29.01329,1
46.610119,1
38.26667,1
41.725231,1
43.695061,1
37.870541,1
-8.2258,1
43.65345,1
43.772167,1
56.349998,1
16.82481,1
-36.916672,1
51.687649,1
53.0602,1
49.976986,1
51.43787,1
49.317219,1
49.704521,1
48.06226,1
49.898651,1
-1.6,1
49.123852,1
-30.94404,1
55.901371,1
37.349998,1
16.951969,1
35.02306,1
48.454639,1
53.593369,1
52.213871,1
48.745342,1
49.98333,1
48.404572,1
51.554932,1
53.130322,1
53.559959,1
48.241596,1
53.574348,1
53.735722,1
53.03627,1
50.871971,1
48.052502,1
49.13644,1
51.128208,1
54.074772,1
50.145672,1
47.60088,1
49.880741,1
48.399799,1
49.151279,1
47.713085,1
50.868259,1
48.637508,1
52.458099,1
56.084999,1
41.23402,1
40.464188,1
58.85973,1
32.83707,1
48.156471,1
48.572971,1
53.9095,1
47.518211,1
48.05196,1
50.721359,1
52.726326,1
54.306629,1
47.796452,1
49.84288,1
13.69276,1
33.870361,1
52.272572,1
48.695992,1
45.923752,1
53.256821,1
51.119629,1
52.86525,1
49.458035,1
53.666672,1
49.324902,1
49.80341,1
48.694439,1
49.655281,1
50.89753,1
52.98753,1
49.257549,1
48.883621,1
48.876751,1
53.04023,1
48.192532,1
53.530014,1
52.900017,1
51.504028,1
52.201969,1
48.57774,1
50.630341,1
52.234791,1
54.88026,1
49.797199,1
53.861858,1
17.32444,1
49.4925,1
48.843891,1
51.054668,1
51.46043,1
49.18663,1
52.849998,1
52.186039,1
48.571159,1
54.112148,1
51.616669,1
50.134232,1
52.968102,1
52.27914,1
50.59304,1
52.35482,1
49.378571,1
48.171349,1
52.978519,1
43.405556,1
52.877811,1
41.035221,1
45.885239,1
50.44767,1
47.225571,1
49.857731,1
49.916672,1
51.722889,1
49.78466,1
48.629581,1
48.306019,1
50.904831,1
51.752571,1
52.533329,1
53.066669,1
44.670868,1
32.794319,1
28.539169,1
47.916672,1
47.583321,1
50.533329,1
51.387959,1
51.35516,1
50.74818,1
51.299999,1
47.650002,1
51.45126,1
51.936539,1
48.29427,1
47.925243,1
39.961033,1
33.75473,1
40.586506,1
50.883331,1
50.928028,1
49.785069,1
51.030037,1
51.53933,1
49.267551,1
48.799438,1
51.9412,1
51.656898,1
53.839802,1
51.049622,1
52.360668,1
33.972301,1
40.245369,1
41.780067,1
48.8162,1
42.544899,1
51.490582,1
44.638901,1
52.310928,1
51.597031,1
52.690639,1
29.645405,1
38.004372,1
34.019047,1
47.71788,1
41.701645,1
39.195683,1
44.475964,1
41.695599,1
34.092121,1
41.053455,1
35.916462,1
37.726219,1
37.758232,1
51.442219,1
43.817928,1
48.815681,1
50.946331,1
50.595428,1
43.269321,1
40.931263,1
37.410881,1
42.403877,1
3.03333,1
38.621391,1
36.080467,1
48.450001,1
46.989559,1
54.653381,1
45.415421,1
44.5,1
52.25,1
51.680328,1
52.244671,1
51.415482,1
41.533161,1
29.665779,1
47.788166,1
37.619068,1
21.383329,1
47.23333,1
36.692348,1
46.238869,1
40.205639,1
51.900002,1
53.183331,1
52.566669,1
54.870251,1
48.197639,1
53.09787,1
35.983334,1
43.666672,1
50.822418,1
48.111191,1
46.145,1
37.799999,1
40.523331,1
43.943329,1
42.884541,1
13.452884,1
37.038891,1
48.195721,1
55.999168,1
48.246429,1
53.200001,1
43.622238,1
43.658058,1
43.943409,1
48.383331,1
-8.332,1
44.927502,1
4.43889,1
38.778439,1
40.996521,1
46.84,1
47.941521,1
49.82795,1
43.50293,1
43.38641,1
54.959358,1
49.01667,1
48.823448,1
43.559269,1
53.393372,1
43.776489,1
46.372669,1
21.174471,1
48.768459,1
51.400002,1
48.783329,1
43.851341,1
50.638401,1
46.667439,1
45.831627,1
53.194141,1
43.70591,1
51.871132,1
43.622223,1
37.1759,1
48.723808,1
45.442879,1
52.90818,1
46.612419,1
48.735298,1
46.946629,1
43.282082,1
49.648682,1
43.929798,1
52.971489,1
48.90004,1
43.948341,1
43.487801,1
52.750011,1
47.55357,1
47.4603,1
54.00489,1
45.526249,1
52.475201,1
52.916359,1
47.205799,1
32.564541,1
-26.716488,1
21.129328,1
41.240822,1
59.63607,1
40.084518,1
47.21526,1
50.550789,1
49.415901,1
51.18483,1
43.721619,1
48.342098,1
54.890041,1
48.000019,1
50.79509,1
45.146702,1
46.55357,1
46.062511,1
56.264061,1
53.389778,1
55.333328,1
47.412491,1
51.65147,1
48.951401,1
48.393188,1
49.400761,1
47.957199,1
51.06395,1
44.32869,1
43.758572,1
51.519878,1
43.891739,1
44.190559,1
-23.448589,1
40.5,1
39.159168,1
37.714451,1
37.320839,1
55.195919,1
48.04089,1
50.216671,1
44.37756,1
49.34483,1
52.042721,1
44.932964,1
43.116669,1
48.716702,1
46.830559,1
38.463562,1
-21.1775,1
43.638252,1
50.796539,1
50.471512,1
44.360111,1
46.56493,1
52.634521,1
48.99173,1
43.398731,1
53.387642,1
51.97039,1
52.710091,1
48.27594,1
53.68771,1
43.16198,1
-5.55,1
7.2622,1
39.366718,1
-21.764185,1
51.02869,1
48.80928,1
60.09726,1
47.194981,1
48.591839,1
60.56974,1
-3.6486,1
26.257374,1
29.183331,1
45.18446,1
-0.42013,1
-13.07512,1
42.417923,1
49.514729,1
49.980499,1
43.5089,1
56.785278,1
3.10726,1
-24.87158,1
-7.88333,1
34.680519,1
52.220001,1
-15.76952,1
-36.758301,1
-38.002216,1
21.080839,1
21.283331,1
43.653172,1
43.676811,1
45.466808,1
55.572529,1
54.15416,1
34.799221,1
40.914581,1
45.557289,1
44.562199,1
21.76667,1
8.4,1
46.162781,1
47.246899,1
48.262459,1
29.106001,1
19.417212,1
43.045139,1
29.39743,1
43.66354,1
22.566669,1
-33.98056,1
35.616703,1
9.928522,1
50.380169,1
25.86944,1
60.76667,1
10.7,1
36.11285,1
12.65,1
45.714371,1
45.2117,1
16.773809,1
36.033001,1
45.386169,1
36.966667,1
35.192745,1
52.633331,1
46.021481,1
50.655121,1
19.23333,1
15.35,1
44.639969,1
64.001892,1
-25.395542,1
43.799896,1
55.702671,1
54.950001,1
55.914169,1
46.650002,1
45.367638,1
47.351688,1
12.1084,1
40.28326,1
44.24361,1
41.353531,1
56.58778,1
63.285549,1
50.852558,1
-40.758331,1
50.399181,1
50.96479,1
29.466669,1
48.688438,1
35.567219,1
33.414768,1
43.520248,1
40.786293,1
42.577789,1
43.707355,1
21.301941,1
28.06403,1
61.333328,1
-39.066669,1
48.088467,1
33.450401,1
43.45644,1
38.403957,1
37.727226,1
26.628546,1
22.433331,1
52.529171,1
48.47015,1
49.68988,1
52.902142,1
50.297653,1
41.195621,1
-45.874161,1
44.116669,1
46.566669,1
60.407242,1
49.280079,1
44.167053,1
39.637508,1
41.2318,1
28.541508,1
41.836292,1
52.261669,1
50.131729,1
59.921207,1
46.694118,1
48.151272,1
45.083328,1
53.546078,1
49.08799,1
46.53471,1
44.537312,1
-5.58806,1
14.600125,1
43.659485,1
50.298031,1
60.683289,1
48.974651,1
52.08997,1
-22.65571,1
49.547821,1
3.35,1
50.137169,1
44.216671,1
50.666954,1
37.542198,1
49.743591,1
46.30006,1
47.124241,1
45.200909,1
7.57583,1
41.646622,1
3.437203,1
56.803989,1
35.909168,1
51.202179,1
49.069752,1
52.057487,1
49.286499,1
42.5,1
34.314201,1
38.01321,1
11.240891,1
-3.56222,1
56.876041,1
-35.550419,1
47.743179,1
67.280121,1
50.54829,1
60.305038,1
57.720798,1
50.37598,1
49.897949,1
49.115028,1
50.145409,1
55.529171,1
-7.93861,1
38.444511,1
45.656254,1
-33.468216,1
55.490391,1
51.540569,1
50.83511,1
46.906158,1
55.65173,1
46.1642,1
52.02,1
47.133022,1
50.834171,1
15.59154,1
49.080608,1
10.53333,1
34.916622,1
35.889332,1
51.959171,1
51.116421,1
45.049999,1
-20.220831,1
35.010319,1
52.674171,1
57.488152,1
47.478001,1
56.475151,1
49.99115,1
51.662971,1
50.314209,1
38.433331,1
55.185188,1
4.85165,1
34.679909,1
47.388531,1
55.330509,1
-37.9827,1
41.235741,1
56.466671,1
51.471668,1
48.620899,1
49.951092,1
48.884354,1
39.759666,1
52.602535,1
56.062241,1
46.679001,1
56.47633,1
50.03437,1
47.546989,1
42.12632,1
20.65,1
35.690773,1
36.750687,1
52.139999,1
49.842361,1
51.498909,1
52.996838,1
56.955231,1
43.629601,1
32.54208,1
56.720661,1
47.836781,1
29.495968,1
45.396889,1
50.979671,1
46.220829,1
46.135246,1
29.379749,1
4.048288,1
32.930351,1
-9.86667,1
49.96814,1
34.766876,1
51.622501,1
51.596401,1
49.962551,1
53.243443,1
53.710579,1
51.661659,1
36.889271,1
13.91667,1
33.849819,1
44.697498,1
32.456169,1
62.524948,1
51.213379,1
53.20837,1
22.4,1
57.440731,1
59.973591,1
-8.16604,1
-34.416569,1
-34.4394,1
50.052841,1
54.444599,1
23.83639,1
-3.33333,1
39.617901,1
50.903481,1
48.757629,1
43.722111,1
46.549999,1
57.433331,1
45.345348,1
60.083328,1
16.5443,1
22.83333,1
49.136818,1
51.87978,1
51.131809,1
51.496071,1
53.435909,1
49.733131,1
53.37199,1
49.51667,1
50.346771,1
51.829979,1
39.957851,1
49.99168,1
48.454708,1
50.175991,1
44.462421,1
56.908878,1
40.008511,1
9.45,1
-1.66667,1
42.926331,1
43.2397,1
-26.41646,1
44.475407,1
43.641357,1
19.183331,1
42.50729,1
69.648895,1
49.133369,1
43.237499,1
40.755371,1
49.886398,1
49.330471,1
51.11644,1
50.605282,1
53.575321,1
53.629372,1
50.933331,1
51.221722,1
51.96236,1
44.929413,1
56.031288,1
47.033329,1
51.038609,1
47.666672,1
35.700001,1
35.500111,1
-23.84761,1
-28.677,1
59.599998,1
11.46667,1
27.377621,1
48.339581,1
55.25,1
44.352268,1
47.51667,1
12.66667,1
50.518089,1
51.180759,1
41.726357,1
49.031067,1
18.58054,1
50.91539,1
61.784908,1
-33.950001,1
51.335011,1
50.122211,1
49.60046,1
50.65778,1
-20.075258,1
21.83333,1
38.705448,1
6.365501,1
60.804871,1
36.563438,1
37.73333,1
54.183849,1
-38.195278,1
-23.90448,1
49.178329,1
51.956791,1
53.162319,1
49.798248,1
-36.451969,1
43.37326,1
49.458019,1
-12.6975,1
47.141464,1
30.950001,1
43.196011,1
50.866539,1
49.066509,1
47.414291,1
6.0367,1
56.02813,1
50.319191,1
45.09927,1
50.582859,1
46.316799,1
48.200001,1
46.021893,1
46.701939,1
2.62271,1
31.961559,1
0.347449,1
-34.185509,1
45.738609,1
41.880711,1
51.781872,1
53.83149,1
52.420551,1
50.095814,1
50.927189,1
53.517036,1
51.650002,1
49.928421,1
49.650002,1
49.882629,1
-26.366671,1
38.239529,1
45.898609,1
36.279701,1
-25.701941,1
46.375832,1
47.283329,1
-34.617722,1
36.89333,1
49.388988,1
53.72831,1
48.392906,1
-16.053612,1
51.218979,1
-12.48,1
-30.7078,1
-6.8,1
6.12104,1
-34.17083,1
2.0251,1
-2.91673,1
50.721859,1
49.400002,1
51.87167,1
51.209202,1
51.073921,1
43.270596,1
36.4575,1
-7.5933,1
46.39085,1
-33.933235,1
-20.27417,1
22.216717,1
23.033331,1
-8.1213,1
51.534168,1
37.486698,1
52.068958,1
51.495193,1
50.30632,1
52.549999,1
45.533379,1
32.700001,1
47.466671,1
43.868999,1
-25.96361,1
35.952099,1
41.447475,1
37.258469,1
21.93458,1
-32.321388,1
53.422421,1
35.327785,1
64.166672,1
56.826618,1
-37.958549,1
48.855499,1
44.449249,1
15.879433,1
49.096134,1
51.342098,1
48.386181,1
51.46085,1
49.22298,1
43.074902,1
46.621391,1
60.168041,1
53.569492,1
65.584198,1
41.791168,1
23.4095,1
50.783421,1
-6.85,1
51.223114,1
41.22403,1
48.837769,1
49.948147,1
48.241821,1
-26.504761,1
-23.42528,1
32.10384,1
42.48333,1
-42.874638,1
45.502495,1
45.55986,1
-31.433331,1
40.577202,1
24.155411,1
-34.416672,1
52.286381,1
47.462055,1
-25.73361,1
36.996658,1
48.307751,1
46.084225,1
56.238892,1
47.258701,1
-33.816269,1
49.216671,1
-7.07694,1
43.47644,1
-22.48056,1
48.48333,1
49.706322,1
49.854969,1
-17.389587,1
49.265823,1
51.316669,1
36.209499,1
54.86948,1
53.562881,1
46.76812,1
43.596939,1
39.5172,1
63.79332,1
3.583348,1
38.731712,1
46.083328,1
52.66103,1
46.716671,1
61.099789,1
51.49902,1
44.69825,1
43.693916,1
45.876068,1
-6.823193,1
55.565681,1
59.687328,1
-20.44306,1
37.087009,1
62.03389,1
46.195202,1
39.569698,1
52.864929,1
36.200119,1
53.53344,1
41.327499,1
-28.52383,1
47.01096,1
31.669191,1
39.939045,1
15.116732,1
45.78228,1
47.331032,1
55.003269,1
45.60009,1
47.849998,1
37.048359,1
51.740978,1
-12.26667,1
46.76667,1
-43.533131,1
50.862579,1
55.679539,1
45.889599,1
49.26284,1
56.941292,1
9.304871,1
41.63953,1
44.202221,1
16.299999,1
39.60199,1
43.061939,1
20.73333,1
5.31201,1
43.471024,1
55.81517,1
41.41814,1
65.533348,1
53.523888,1
49.316956,1
49.809391,1
60.435181,1
49.555756,1
39.924091,1
27.78248,1
25.150829,1
47.099998,1
37.282871,1
49.751331,1
56.73333,1
37.766998,1
-23.546671,1
-36.878201,1
55.592091,1
43.738998,1
51.789928,1
42.715889,1
46.880421,1
30.4293,1
46.04208,1
46.434021,1
45.043491,1
56.135658,1
44.083328,1
38.583382,1
55.117771,1
49.892479,1
60.15757,1
10.3375,1
43.657875,1
-23.31028,1
-40.349632,1
50.515041,1
27.146475,1
40.031158,1
-22.872841,1
40.150848,1
47.41679,1
57.243889,1
23.225731,1
26.754999,1
51.194126,1
36.133308,1
9.46667,1
37.650002,1
46.160332,1
48.821281,1
56.35722,1
48.419628,1
9.93472,1
41.116711,1
45.487221,1
46.975101,1
47.966671,1
45.083382,1
59.447121,1
10.000001,1
36.578609,1
59.48761,1
9.76667,1
17.25,1
38.35627,1
16.75,1
44.616669,1
43.784863,1
-33.737808,1
34.52813,1
21.82333,1
47.287899,1
29.616671,1
53.599922,1
55.886028,1
26.134701,1
51.370178,1
-20.93722,1
49.455109,1
47.233059,1
35.101452,1
35.82539,1
43.855854,1
46.342724,1
16.59601,1
-37.881699,1
40.43293,1
37.153679,1
-43.75,1
18.950001,1
40.96072,1
-36.833328,1
15.75971,1
19.283331,1
28.15,1
53.916599,1
43.662189,1
37.274429,1
-37.5,1
43.470425,1
38.411999,1
-17.966669,1
49.072201,1
43.60862,1
40.755348,1
51.737373,1
45.502686,1
45.495251,1
28.68351,1
41.60746,1
-39.48333,1
58.17347,1
43.820358,1
45.530315,1
18.883329,1
63.468102,1
-33.702438,1
-5.895,1
39.552231,1
38.790791,1
47.349998,1
-29.650562,1
49.71793,1
46.02002,1
-6.77361,1
20.700001,1
14.6982,1
63.19936,1
35.23455,1
63.083328,1
34.686089,1
41.9142,1
36.593891,1
42.290939,1
40.752193,1
46.999062,1
19.33333,1
50.579041,1
18.33333,1
43.450111,1
-35.915009,1
-31.950001,1
-34.761681,1
14.64,1
44.680519,1
45.798328,1
-20.42028,1
48.183331,1
-28.650829,1
-34.58382,1
43.599098,1
-31.744276,1
-0.88333,1
51.141521,1
49.183388,1
47.260559,1
-26.20997,1
22.799999,1
24.133329,1
44.84306,1
51.904251,1
38.400002,1
-16.922861,1
19.54814,1
56.421631,1
43.649963,1
10.93333,1
38.840862,1
50.174622,1
1.4726,1
46.420052,1
45.8148,1
8.76667,1
47.584942,1
39.912079,1
46.334999,1
50.623119,1
55.2784,1
-27.933331,1
49.181381,1
10.35,1
56.3843,1
21.116671,1
25.62715,1
26.2167,1
50.258091,1
50.561489,1
45.850079,1
37.25264,1
49.990719,1
44.11972,1
19.033331,1
63.799999,1
-28.81354,1
59.377399,1
43.883419,1
39.266998,1
36.860119,1
60.299999,1
39.402851,1
45.824436,1
49.68322,1
34.463142,1
42.311852,1
-16.788759,1
17.98333,1
39.909779,1
-16.995001,1
49.91465,1
45.7589,1
46.246868,1
48.896713,1
48.580582,1
34.090523,1
49.009392,1
43.829372,1
24.74333,1
61.26667,1
60.716152,1
43.73888,1
16.416389,1
42.616669,1
30.975309,1
44.14056,1
24.468632,1
46.940182,1
32.834282,1
45.928951,1
39.772247,1
33.74752,1
46.003819,1
32.896179,1
34.966255,1
40.397221,1
-23.52256,1
41.013157,1
42.577518,1
37.998459,1
47.91288,1
40.431179,1
50.465591,1
39.717781,1
42.599998,1
52.224541,1
44.989201,1
47.414612,1
40.19833,1
41.63031,1
41.972218,1
41.583378,1
39.173183,1
38.924702,1
40.500351,1
41.886501,1
35.665924,1
36.078602,1
42.869999,1
44.89941,1
49.073872,1
42.008343,1
41.135162,1
31.09823,1
44.739407,1
38.938862,1
32.54044,1
36.992641,1
39.294605,1
41.829769,1
46.40519,1
48.276588,1
48.782009,1
43.06673,1
42.441154,1
38.286018,1
39.947899,1
50.69503,1
47.68153,1
40.217049,1
47.641769,1
39.98526,1
33.100815,1
30.9202,1
40.986691,1
41.099781,1
59.681938,1
59.46167,1
45.854721,1
45.46056,1
39.427319,1
48.19001,1
50.551991,1
40.417423,1
37.10284,1
35.080788,1
40.211498,1
32.854198,1
41.459373,1
42.651241,1
36.186741,1
40.745319,1
44.447289,1
52.080799,1
39.831234,1
42.648071,1
35.083015,1
33.956367,1
27.96587,1
43.012661,1
39.311111,1
26.385429,1
43.637859,1
37.917629,1
40.014992,1
36.113201,1
34.876202,1
38.6409,1
35.153763,1
32.783039,1
48.2528,1
45.365681,1
34.182999,1
43.09063,1
-26.24333,1
44.76733,1
39.995621,1
48.54657,1
35.292622,1
55.71722,1
39.526405,1
38.339748,1
41.844227,1
41.699718,1
28.018389,1
44.353321,1
40.90089,1
42.961399,1
41.638889,1
56.72657,1
55.932499,1
54.937599,1
56.032822,1
45.255001,1
37.215485,1
39.04084,1
39.157558,1
42.263081,1
30.695026,1
40.167221,1
41.557259,1
46.138569,1
37.679211,1
53.078339,1
-28.253839,1
36.077423,1
41.392269,1
39.791458,1
40.393089,1
38.904308,1
47.463902,1
30.292822,1
40.693665,1
39.736,1
35.01424,1
30.086145,1
47.419338,1
47.748699,1
44.986431,1
60.683331,1
43.98262,1
44.854408,1
52.35088,1
33.85733,1
35.733002,1
51.740002,1
47.190136,1
39.514751,1
52.354221,1
43.104774,1
34.106682,1
37.421261,1
40.349499,1
42.15847,1
40.707741,1
40.289707,1
36.990814,1
46.250061,1
43.91333,1
41.020035,1
39.846161,1
33.689316,1
25.5783,1
40.77216,1
47.561195,1
38.901119,1
34.70929,1
40.348988,1
39.794502,1
40.69656,1
41.450142,1
38.829861,1
41.319782,1
42.48531,1
59.810558,1
39.056641,1
48.498901,1
39.797279,1
28.698944,1
37.32328,1
31.22323,1
41.499226,1
42.326645,1
36.974125,1
35.97644,1
40.601643,1
32.220699,1
38.910839,1
53.18615,1
43.716839,1
46.3214,1
17.133329,1
44.840801,1
30.533577,1
40.951805,1
40.121376,1
43.630547,1
33.888519,1
33.148056,1
33.422356,1
36.304771,1
45.324581,1
46.323738,1
33.64193,1
36.366943,1
33.816959,1
30.497311,1
42.900059,1
37.988636,1
36.148899,1
41.567219,1
41.314522,1
40.668709,1
41.58783,1
42.440636,1
30.396099,1
32.7668,1
33.517361,1
41.683399,1
56.5247,1
55.450001,1
33.920387,1
35.887905,1
42.580311,1
46.150051,1
36.066967,1
42.050091,1
45.4375,1
50.64257,1
37.447117,1
42.348358,1
36.0397,1
36.021034,1
35.209084,1
38.245831,1
33.548126,1
38.449871,1
39.974052,1
52.0602,1
49.855888,1
46.533329,1
40.23645,1
40.518616,1
28.555269,1
36.530972,1
33.667927,1
33.058109,1
32.7211,1
43.750874,1
27.936563,1
47.675911,1
27.099779,1
36.015621,1
32.52845,1
39.843948,1
40.209064,1
34.1954,1
32.386627,1
41.622299,1
41.785187,1
36.162842,1
30.052799,1
39.175339,1
28.6,1
42.765369,1
42.658726,1
38.775009,1
30.27519,1
36.163559,1
43.796471,1
37.489616,1
47.230881,1
-21.208727,1
51.394619,1
37.16708,1
38.495331,1
40.193401,1
28.078009,1
30.439369,1
41.417061,1
34.74007,1
20.733101,1
39.64777,1
32.360008,1
37.926945,1
34.961868,1
36.685822,1
40.369793,1
40.326794,1
33.916401,1
34.036465,1
39.206776,1
40.857906,1
43.051418,1
42.491673,1
40.459209,1
36.072571,1
34.106529,1
42.866631,1
42.639095,1
43.083225,1
35.1478,1
32.85791,1
37.209942,1
18.85,1
10.23333,1
36.581764,1
37.443253,1
40.57198,1
36.300781,1
35.185921,1
34.358246,1
38.59602,1
37.00024,1
33.3451,1
41.15604,1
42.269348,1
32.095303,1
34.867001,1
49.593815,1
56.253109,1
52.603146,1
40.07122,1
43.073299,1
35.481659,1
33.586163,1
42.664619,1
40.758308,1
33.641129,1
40.469879,1
41.558151,1
35.610832,1
33.214916,1
33.47097,1
22.333118,1
50.741619,1
16.86968,1
44.007401,1
47.697338,1
44.707222,1
29.7609,1
42.36425,1
33.907982,1
42.101578,1
28.99748,1
41.948109,1
37.688725,1
47.75565,1
39.776371,1
44.417122,1
-7.88944,1
52.536388,1
-25.965229,1
-32.833492,1
34.068386,1
45.006081,1
36.015671,1
41.724796,1
34.503841,1
28.38612,1
40.755867,1
41.747486,1
41.596481,1
33.493641,1
33.635567,1
36.914719,1
36.816261,1
50.10038,1
40.746803,1
34.692638,1
42.972252,1
34.55415,1
35.088612,1
28.835819,1
39.842098,1
42.871292,1
39.881451,1
30.9708,1
40.112999,1
-5.089197,1
50.137032,1
41.336189,1
42.415371,1
24.85778,1
35.234165,1
37.22802,1
39.115273,1
46.87215,1
29.61981,1
35.493,1
45.55719,1
44.081257,1
40.695663,1
27.937769,1
35.975903,1
33.782497,1
40.257504,1
40.455521,1
-22.25222,1
59.602371,1
-38.136581,1
43.527851,1
33.981426,1
41.503429,1
41.436161,1
43.153568,1
46.837379,1
61.626942,1
40.958649,1
33.660099,1
36.728298,1
38.520046,1
39.55228,1
27.294382,1
42.462349,1
42.5961,1
35.614975,1
45.171906,1
40.567829,1
34.702339,1
37.639133,1
34.957874,1
41.110828,1
29.90328,1
37.118431,1
41.955898,1
37.27528,1
32.889099,1
30.234018,1
15.81667,1
44.200001,1
53.866669,1
45.661362,1
-22.356939,1
21.453239,1
-17.598061,1
39.794895,1
41.700527,1
37.973438,1
35.870399,1
42.980232,1
34.737095,1
44.699539,1
38.209896,1
42.599144,1
38.942863,1
39.801632,1
43.7047,1
38.249214,1
32.976231,1
45.213604,1
33.47868,1
35.47374,1
45.520378,1
44.311359,1
34.354172,1
37.305904,1
38.029537,1
35.768841,1
29.753967,1
26.839037,1
36.388378,1
40.448284,1
45.764881,1
44.291233,1
29.806749,1
34.297878,1
40.608868,1
38.701168,1
36.680893,1
39.410702,1
34.539951,1
45.560978,1
45.464699,1
39.276482,1
41.538689,1
40.39278,1
39.418369,1
37.562862,1
29.88306,1
36.866341,1
45.210121,1
41.450001,1
-33.59956,1
43.594448,1
35.125801,1
40.862041,1
43.178902,1
35.167938,1
39.7131,1
37.130501,1
37.271172,1
32.916626,1
35.250641,1
60.747379,1
43.66164,1
39.728561,1
42.731419,1
39.240379,1
40.750134,1
42.875912,1
43.309521,1
42.997803,1
40.36116,1
42.238338,1
37.269917,1
40.609516,1
41.506737,1
30.715816,1
41.330734,1
34.051159,1
42.61694,1
39.329239,1
34.500832,1
35.536549,1
34.583,1
45.639221,1
39.579159,1
28.26689,1
34.5037,1
31.56044,1
40.833698,1
48.043045,1
42.741943,1
46.285725,1
42.559898,1
-25.74486,1
44.383606,1
47.604038,1
45.309399,1
52.816669,1
26.715349,1
33.294571,1
42.16568,1
41.316639,1
51.025742,1
38.134029,1
44.016434,1
45.251671,1
55.610081,1
47.433781,1
49.611111,1
50.191978,1
36.855,1
50.08601,1
40.099998,1
-30.86088,1
47.377869,1
42.26667,1
48.030151,1
38.003002,1
38.125702,1
22.54554,1
54.990101,1
59.27412,1
61.346748,1
1.7381,1
